@relation migracion_v3_clustered

@attribute Instance_number numeric
@attribute zona {1,2,9}
@attribute instruccion {0,1,2,3,4,5,6,7,8,9,99}
@attribute trabajo {1,2,9}
@attribute region {1,2,3,4,5,6,9}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
10002,2,2,2,5,cluster2
10003,2,7,1,5,cluster5
10004,2,3,2,5,cluster2
10005,2,2,1,5,cluster2
10006,2,3,2,5,cluster2
10007,2,1,2,5,cluster2
10008,2,2,1,5,cluster2
10009,2,2,2,5,cluster2
10010,2,2,1,5,cluster2
10011,2,1,2,5,cluster2
10012,2,2,1,5,cluster2
10013,2,1,2,5,cluster2
10014,2,1,1,5,cluster2
10015,2,7,1,5,cluster5
10016,2,7,1,5,cluster5
10017,2,7,1,5,cluster5
10018,2,2,1,5,cluster2
10019,2,1,1,5,cluster2
10020,2,1,2,5,cluster2
10021,2,2,1,5,cluster2
10022,2,3,2,5,cluster2
10023,2,2,2,5,cluster2
10024,2,2,2,5,cluster2
10025,2,2,1,5,cluster2
10026,2,2,1,5,cluster2
10027,2,1,2,5,cluster2
10028,2,2,1,5,cluster2
10029,2,3,1,5,cluster2
10030,2,7,2,5,cluster5
10031,2,1,1,5,cluster2
10032,2,2,1,5,cluster2
10033,2,2,2,5,cluster2
10034,2,2,1,5,cluster2
10035,2,2,1,5,cluster2
10036,2,3,1,5,cluster2
10037,2,4,1,5,cluster2
10038,2,4,2,5,cluster2
10039,2,1,2,5,cluster2
10040,2,1,2,5,cluster2
10041,2,2,1,5,cluster2
10042,2,4,1,5,cluster2
10043,2,3,2,5,cluster2
10044,2,0,9,5,cluster2
10045,2,0,9,5,cluster2
10046,2,0,2,5,cluster2
10047,2,2,1,5,cluster2
10048,2,3,2,5,cluster2
10049,2,2,1,5,cluster2
10050,2,2,2,5,cluster2
10051,2,3,2,5,cluster2
10052,2,3,1,5,cluster2
10053,2,2,2,5,cluster2
10054,2,4,1,5,cluster2
10055,2,4,1,5,cluster2
10056,2,2,2,5,cluster2
10057,2,2,2,5,cluster2
10058,2,2,1,5,cluster2
10059,2,2,1,5,cluster2
10060,2,6,2,5,cluster5
10061,2,1,2,5,cluster2
10062,2,0,1,5,cluster2
10063,2,1,2,5,cluster2
10064,2,2,1,5,cluster2
10065,2,3,1,5,cluster2
10066,2,2,2,5,cluster2
10067,2,2,2,5,cluster2
10068,2,2,1,5,cluster2
10069,2,3,2,5,cluster2
10070,2,1,2,5,cluster2
10071,2,0,2,5,cluster2
10072,2,2,1,5,cluster2
10073,2,1,1,5,cluster2
10074,2,1,1,5,cluster2
10075,2,1,1,5,cluster2
10076,2,2,2,5,cluster2
10077,2,1,9,5,cluster2
10078,2,1,9,5,cluster2
10079,2,2,1,5,cluster2
10080,2,2,1,5,cluster2
10081,2,1,1,5,cluster2
10082,2,1,1,5,cluster2
10083,2,2,2,5,cluster2
10084,2,1,2,5,cluster2
10085,2,1,2,5,cluster2
10086,2,1,2,5,cluster2
10087,2,2,2,5,cluster2
10088,2,2,1,5,cluster2
10089,2,2,2,5,cluster2
10090,2,0,2,5,cluster2
10091,2,1,2,5,cluster2
10092,2,1,2,5,cluster2
10093,2,2,2,5,cluster2
10094,2,2,1,5,cluster2
10095,2,2,2,5,cluster2
10096,2,1,2,5,cluster2
10097,2,2,2,5,cluster2
10098,2,0,2,5,cluster2
10099,2,0,2,5,cluster2
10100,2,2,1,5,cluster2
10101,2,2,2,5,cluster2
10102,2,1,2,5,cluster2
10103,2,3,1,5,cluster2
10104,2,0,9,5,cluster2
10105,2,0,2,5,cluster2
10106,2,1,2,5,cluster2
10107,2,2,1,5,cluster2
10108,2,1,2,5,cluster2
10109,2,2,2,5,cluster2
10110,2,1,1,5,cluster2
10111,2,2,2,5,cluster2
10112,2,2,2,5,cluster2
10113,2,0,2,5,cluster2
10114,2,2,1,5,cluster2
10115,2,1,9,5,cluster2
10116,2,1,2,5,cluster2
10117,2,1,2,5,cluster2
10118,2,2,1,5,cluster2
10119,2,2,2,5,cluster2
10120,2,3,1,5,cluster2
10121,2,3,1,5,cluster2
10122,2,2,1,5,cluster2
10123,2,4,1,5,cluster2
10124,2,3,1,5,cluster2
10125,2,2,1,5,cluster2
10126,2,1,9,5,cluster2
10127,2,0,9,5,cluster2
10128,2,3,2,5,cluster2
10129,2,2,1,5,cluster2
10130,2,3,1,5,cluster2
10131,2,3,1,5,cluster2
10132,2,3,1,5,cluster2
10133,2,2,2,5,cluster2
10134,2,3,1,5,cluster2
10135,2,4,1,5,cluster2
10136,2,1,1,5,cluster2
10137,2,1,1,5,cluster2
10138,2,2,2,5,cluster2
10139,2,1,2,5,cluster2
10140,2,2,2,5,cluster2
10141,2,1,2,5,cluster2
10142,2,2,2,5,cluster2
10143,2,2,2,5,cluster2
10144,2,1,1,5,cluster2
10145,2,3,2,5,cluster2
10146,2,7,2,5,cluster5
10147,2,1,2,5,cluster2
10148,2,1,2,5,cluster2
10149,2,2,2,5,cluster2
10150,2,1,2,5,cluster2
10151,2,2,1,5,cluster2
10152,2,3,2,5,cluster2
10153,2,2,1,5,cluster2
10154,2,1,1,5,cluster2
10155,2,2,2,5,cluster2
10156,2,2,1,5,cluster2
10157,2,3,2,5,cluster2
10158,2,2,2,5,cluster2
10159,2,0,2,5,cluster2
10160,2,3,2,5,cluster2
10161,2,1,2,5,cluster2
10162,2,3,1,5,cluster2
10163,2,2,1,5,cluster2
10164,2,3,2,5,cluster2
10165,2,2,2,5,cluster2
10166,2,1,2,5,cluster2
10167,2,3,1,5,cluster2
10168,2,2,1,5,cluster2
10169,2,7,1,5,cluster5
10170,2,2,1,5,cluster2
10171,2,4,1,5,cluster2
10172,2,2,1,5,cluster2
10173,2,2,1,5,cluster2
10174,2,2,1,5,cluster2
10175,2,2,1,5,cluster2
10176,2,2,1,5,cluster2
10177,2,1,1,5,cluster2
10178,2,1,2,5,cluster2
10179,2,1,2,5,cluster2
10180,2,3,1,5,cluster2
10181,2,2,1,5,cluster2
10182,2,3,1,5,cluster2
10183,2,3,2,5,cluster2
10184,2,3,2,5,cluster2
10185,2,3,2,5,cluster2
10186,2,2,1,5,cluster2
10187,2,2,1,5,cluster2
10188,2,3,2,5,cluster2
10189,2,3,2,5,cluster2
10190,2,2,2,5,cluster2
10191,2,0,9,5,cluster2
10192,2,1,2,5,cluster2
10193,2,3,2,5,cluster2
10194,2,1,9,5,cluster2
10195,2,4,1,5,cluster2
10196,2,7,1,5,cluster5
10197,2,2,2,5,cluster2
10198,2,3,2,5,cluster2
10199,2,3,2,5,cluster2
10200,2,1,1,5,cluster2
10201,2,2,2,5,cluster2
10202,2,1,9,5,cluster2
10203,2,3,1,5,cluster2
10204,2,3,2,5,cluster2
10205,2,1,9,5,cluster2
10206,2,3,1,5,cluster2
10207,2,1,2,5,cluster2
10208,2,2,2,5,cluster2
10209,2,1,2,5,cluster2
10210,2,3,2,5,cluster2
10211,2,4,2,5,cluster2
10212,2,0,2,5,cluster2
10213,2,1,1,5,cluster2
10214,2,2,1,5,cluster2
10215,2,1,2,5,cluster2
10216,2,4,2,5,cluster2
10217,2,2,1,5,cluster2
10218,2,3,2,5,cluster2
10219,2,1,2,5,cluster2
10220,2,1,9,5,cluster2
10221,2,0,9,5,cluster2
10222,2,2,1,5,cluster2
10223,2,1,2,5,cluster2
10224,2,7,1,5,cluster5
10225,2,2,2,5,cluster2
10226,2,2,2,5,cluster2
10227,2,3,1,5,cluster2
10228,2,1,2,5,cluster2
10229,2,1,2,5,cluster2
10230,2,2,1,5,cluster2
10231,2,1,2,5,cluster2
10232,2,2,2,5,cluster2
10233,2,2,2,5,cluster2
10234,2,0,9,5,cluster2
10235,2,2,1,5,cluster2
10236,2,2,2,5,cluster2
10237,2,2,1,5,cluster2
10238,2,2,2,5,cluster2
10239,2,2,1,5,cluster2
10240,2,1,1,5,cluster2
10241,2,3,2,5,cluster2
10242,2,2,1,5,cluster2
10243,2,2,1,5,cluster2
10244,2,0,1,5,cluster2
10245,2,2,1,5,cluster2
10246,2,2,1,5,cluster2
10247,2,2,2,5,cluster2
10248,2,0,2,5,cluster2
10249,2,0,2,5,cluster2
10250,2,2,2,5,cluster2
10251,2,1,1,5,cluster2
10252,2,1,1,5,cluster2
10253,2,1,1,5,cluster2
10254,2,3,1,5,cluster2
10255,2,2,1,5,cluster2
10256,2,3,1,5,cluster2
10257,2,4,2,5,cluster2
10258,2,0,2,5,cluster2
10259,2,2,2,5,cluster2
10260,2,2,1,5,cluster2
10261,2,2,1,5,cluster2
10262,2,2,1,5,cluster2
10263,2,0,2,5,cluster2
10264,2,1,2,5,cluster2
10265,2,3,1,5,cluster2
10266,2,7,2,5,cluster5
10267,2,4,2,5,cluster2
10268,2,0,2,5,cluster2
10269,2,2,2,5,cluster2
10270,2,0,9,5,cluster2
10271,2,1,2,5,cluster2
10272,2,3,1,5,cluster2
10273,2,3,2,5,cluster2
10274,2,1,2,5,cluster2
10275,2,2,1,5,cluster2
10276,2,7,1,5,cluster5
10277,2,3,2,5,cluster2
10278,2,2,2,5,cluster2
10279,2,1,9,5,cluster2
10280,2,1,2,5,cluster2
10281,2,3,1,5,cluster2
10282,2,3,1,5,cluster2
10283,2,1,2,5,cluster2
10284,2,1,2,5,cluster2
10285,2,1,2,5,cluster2
10286,2,7,2,5,cluster5
10287,2,7,1,5,cluster5
10288,2,2,2,5,cluster2
10289,2,0,2,5,cluster2
10290,2,2,1,5,cluster2
10291,2,1,1,5,cluster2
10292,2,1,1,5,cluster2
10293,2,1,1,5,cluster2
10294,2,2,2,5,cluster2
10295,2,2,2,5,cluster2
10296,2,3,2,5,cluster2
10297,2,3,2,5,cluster2
10298,2,3,1,5,cluster2
10299,2,1,2,5,cluster2
10300,2,2,2,5,cluster2
10301,2,2,1,5,cluster2
10302,2,0,2,5,cluster2
10303,2,0,2,5,cluster2
10304,2,2,2,5,cluster2
10305,2,2,2,5,cluster2
10306,2,1,9,5,cluster2
10307,2,3,1,5,cluster2
10308,2,1,1,5,cluster2
10309,2,1,9,5,cluster2
10310,2,0,9,5,cluster2
10311,2,3,1,5,cluster2
10312,2,2,1,5,cluster2
10313,2,2,2,5,cluster2
10314,2,0,1,5,cluster2
10315,2,0,9,5,cluster2
10316,2,1,2,5,cluster2
10317,2,6,2,5,cluster5
10318,2,1,9,5,cluster2
10319,2,4,1,5,cluster2
10320,2,3,1,5,cluster2
10321,2,2,2,5,cluster2
10322,2,4,1,5,cluster2
10323,2,4,1,5,cluster2
10324,2,1,1,5,cluster2
10325,2,2,1,5,cluster2
10326,2,2,2,5,cluster2
10327,2,4,1,5,cluster2
10328,2,8,1,5,cluster5
10329,2,2,1,5,cluster2
10330,2,2,1,5,cluster2
10331,2,2,2,5,cluster2
10332,2,2,1,5,cluster2
10333,2,4,2,5,cluster2
10334,2,3,2,5,cluster2
10335,2,3,1,5,cluster2
10336,2,4,1,5,cluster2
10337,2,2,1,5,cluster2
10338,2,7,2,5,cluster5
10339,2,2,2,5,cluster2
10340,2,4,2,5,cluster2
10341,2,2,1,5,cluster2
10342,2,2,1,5,cluster2
10343,2,2,2,5,cluster2
10344,2,1,2,5,cluster2
10345,2,2,1,5,cluster2
10346,2,0,2,5,cluster2
10347,2,0,2,5,cluster2
10348,2,2,1,5,cluster2
10349,2,4,1,5,cluster2
10350,2,0,2,5,cluster2
10351,2,0,2,5,cluster2
10352,2,2,1,5,cluster2
10353,2,1,9,5,cluster2
10354,2,0,9,5,cluster2
10355,2,0,1,5,cluster2
10356,2,1,1,5,cluster2
10357,2,1,1,5,cluster2
10358,2,2,2,5,cluster2
10359,2,2,1,5,cluster2
10360,2,1,1,5,cluster2
10361,2,3,2,5,cluster2
10362,2,1,1,5,cluster2
10363,2,1,1,5,cluster2
10364,2,2,1,5,cluster2
10365,2,2,1,5,cluster2
10366,2,3,1,5,cluster2
10367,2,0,2,5,cluster2
10368,2,7,1,5,cluster5
10369,2,7,1,5,cluster5
10370,2,2,1,5,cluster2
10371,2,3,1,5,cluster2
10372,2,4,1,5,cluster2
10373,2,3,1,5,cluster2
10374,2,2,2,5,cluster2
10375,2,7,1,5,cluster5
10376,2,3,2,5,cluster2
10377,2,4,2,5,cluster2
10378,2,1,2,5,cluster2
10379,2,2,2,5,cluster2
10380,2,1,1,5,cluster2
10381,2,2,2,5,cluster2
10382,2,1,2,5,cluster2
10383,2,1,2,5,cluster2
10384,2,3,2,5,cluster2
10385,2,1,2,5,cluster2
10386,2,2,2,5,cluster2
10387,2,0,2,5,cluster2
10388,2,0,2,5,cluster2
10389,2,1,2,5,cluster2
10390,2,4,1,5,cluster2
10391,2,2,1,5,cluster2
10392,2,2,2,5,cluster2
10393,2,3,1,5,cluster2
10394,2,2,2,5,cluster2
10395,2,3,2,5,cluster2
10396,2,1,1,5,cluster2
10397,2,1,1,5,cluster2
10398,2,1,2,5,cluster2
10399,2,2,2,5,cluster2
10400,2,1,2,5,cluster2
10401,2,4,1,5,cluster2
10402,2,2,1,5,cluster2
10403,2,1,2,5,cluster2
10404,2,2,2,5,cluster2
10405,2,4,2,5,cluster2
10406,2,2,1,5,cluster2
10407,2,3,2,5,cluster2
10408,2,7,1,5,cluster5
10409,2,7,2,5,cluster5
10410,2,5,2,5,cluster5
10411,2,3,2,5,cluster2
10412,2,1,2,5,cluster2
10413,2,1,1,5,cluster2
10414,2,2,1,5,cluster2
10415,2,3,2,5,cluster2
10416,2,1,1,5,cluster2
10417,2,3,2,5,cluster2
10418,2,4,1,5,cluster2
10419,2,2,2,5,cluster2
10420,2,2,2,5,cluster2
10421,2,0,2,5,cluster2
10422,2,5,2,5,cluster5
10423,2,2,1,5,cluster2
10424,2,2,1,5,cluster2
10425,2,2,2,5,cluster2
10426,2,2,1,5,cluster2
10427,2,2,1,5,cluster2
10428,2,1,2,5,cluster2
10429,2,2,2,5,cluster2
10430,2,2,2,5,cluster2
10431,2,1,1,5,cluster2
10432,2,2,1,5,cluster2
10433,2,4,2,5,cluster2
10434,2,2,1,5,cluster2
10435,2,1,9,5,cluster2
10436,2,1,9,5,cluster2
10437,2,1,1,5,cluster2
10438,2,0,2,5,cluster2
10439,2,1,2,5,cluster2
10440,2,1,2,5,cluster2
10441,2,3,1,5,cluster2
10442,2,1,2,5,cluster2
10443,2,1,2,5,cluster2
10444,2,2,2,5,cluster2
10445,2,7,1,5,cluster5
10446,2,2,1,5,cluster2
10447,2,1,2,5,cluster2
10448,2,99,1,5,cluster5
10449,2,3,1,5,cluster2
10450,2,0,1,5,cluster2
10451,2,2,1,5,cluster2
10452,2,1,1,5,cluster2
10453,2,2,1,5,cluster2
10454,2,2,2,5,cluster2
10455,2,2,1,5,cluster2
10456,2,6,2,5,cluster5
10457,2,2,1,5,cluster2
10458,2,1,2,5,cluster2
10459,2,0,2,5,cluster2
10460,2,1,2,5,cluster2
10461,1,0,2,6,cluster2
10462,1,2,1,6,cluster2
10463,1,0,9,6,cluster2
10464,1,1,2,6,cluster2
10465,1,3,2,6,cluster2
10466,1,3,1,6,cluster2
10467,1,2,1,6,cluster2
10468,1,3,1,6,cluster2
10469,1,0,9,6,cluster2
10470,1,2,2,6,cluster2
10471,1,1,2,6,cluster2
10472,1,1,2,6,cluster2
10473,1,2,2,6,cluster2
10474,1,2,1,6,cluster2
10475,1,7,2,6,cluster5
10476,1,1,9,6,cluster2
10477,1,3,1,6,cluster2
10478,1,4,1,6,cluster2
10479,1,2,2,6,cluster2
10480,1,1,2,6,cluster2
10481,1,4,1,6,cluster2
10482,1,7,2,6,cluster5
10483,1,2,1,6,cluster2
10484,1,2,1,6,cluster2
10485,1,0,2,6,cluster2
10486,1,3,1,6,cluster2
10487,1,3,1,6,cluster2
10488,1,2,1,6,cluster2
10489,1,7,2,6,cluster5
10490,1,0,2,6,cluster2
10491,1,4,1,6,cluster2
10492,1,2,1,6,cluster2
10493,1,2,1,6,cluster2
10494,1,2,1,6,cluster2
10495,1,2,2,6,cluster2
10496,1,2,1,6,cluster2
10497,1,7,1,6,cluster5
10498,1,1,1,6,cluster2
10499,1,1,1,6,cluster2
10500,1,2,2,6,cluster2
10501,1,1,1,6,cluster2
10502,1,7,2,6,cluster5
10503,1,2,1,6,cluster2
10504,1,3,2,6,cluster2
10505,1,7,1,6,cluster5
10506,1,1,2,6,cluster2
10507,1,2,1,6,cluster2
10508,1,6,1,6,cluster5
10509,1,3,2,6,cluster2
10510,1,3,2,6,cluster2
10511,1,0,2,6,cluster2
10512,1,7,1,6,cluster5
10513,1,4,1,6,cluster2
10514,1,1,2,6,cluster2
10515,1,3,2,6,cluster2
10516,1,7,1,6,cluster5
10517,1,3,2,6,cluster2
10518,1,1,9,6,cluster2
10519,1,3,1,6,cluster2
10520,1,3,2,6,cluster2
10521,1,0,9,6,cluster2
10522,1,7,1,6,cluster5
10523,1,7,1,6,cluster5
10524,1,3,1,6,cluster2
10525,1,3,2,6,cluster2
10526,1,1,9,6,cluster2
10527,1,0,9,6,cluster2
10528,1,2,1,6,cluster2
10529,1,7,2,6,cluster5
10530,1,7,1,6,cluster5
10531,1,2,1,6,cluster2
10532,1,0,1,6,cluster2
10533,1,3,1,6,cluster2
10534,1,3,2,6,cluster2
10535,1,0,9,6,cluster2
10536,1,2,2,6,cluster2
10537,1,2,1,6,cluster2
10538,1,2,2,6,cluster2
10539,1,3,1,6,cluster2
10540,1,4,1,6,cluster2
10541,1,1,1,6,cluster2
10542,1,2,1,6,cluster2
10543,1,2,2,6,cluster2
10544,1,1,2,6,cluster2
10545,1,7,2,6,cluster5
10546,1,1,9,6,cluster2
10547,1,0,9,6,cluster2
10548,1,7,1,6,cluster5
10549,1,7,1,6,cluster5
10550,1,3,1,6,cluster2
10551,1,4,1,6,cluster2
10552,1,3,1,6,cluster2
10553,1,3,1,6,cluster2
10554,1,8,1,6,cluster5
10555,1,2,2,6,cluster2
10556,1,5,1,6,cluster5
10557,1,7,1,6,cluster5
10558,1,3,1,6,cluster2
10559,1,7,1,6,cluster5
10560,1,4,2,6,cluster2
10561,1,1,2,6,cluster2
10562,1,0,2,6,cluster2
10563,1,0,2,6,cluster2
10564,1,3,1,6,cluster2
10565,1,2,1,6,cluster2
10566,1,2,1,6,cluster2
10567,1,2,2,6,cluster2
10568,1,3,1,6,cluster2
10569,1,2,1,6,cluster2
10570,1,2,1,6,cluster2
10571,1,3,1,6,cluster2
10572,1,2,1,6,cluster2
10573,1,4,2,6,cluster2
10574,1,3,2,6,cluster2
10575,1,3,2,6,cluster2
10576,1,6,1,6,cluster5
10577,1,2,2,6,cluster2
10578,1,1,1,6,cluster2
10579,1,2,1,6,cluster2
10580,1,3,1,6,cluster2
10581,1,4,1,6,cluster2
10582,1,3,1,6,cluster2
10583,1,2,1,6,cluster2
10584,1,3,1,6,cluster2
10585,1,1,9,6,cluster2
10586,1,1,1,6,cluster2
10587,1,7,1,6,cluster5
10588,1,3,1,6,cluster2
10589,1,3,2,6,cluster2
10590,1,3,2,6,cluster2
10591,1,6,1,6,cluster5
10592,1,7,2,6,cluster5
10593,1,3,2,6,cluster2
10594,1,5,2,6,cluster5
10595,1,5,2,6,cluster5
10596,1,2,2,6,cluster2
10597,1,2,2,6,cluster2
10598,1,7,1,6,cluster5
10599,1,8,2,6,cluster5
10600,1,2,2,6,cluster2
10601,1,0,9,6,cluster2
10602,1,3,1,6,cluster2
10603,1,1,1,6,cluster2
10604,1,0,2,6,cluster2
10605,1,8,1,6,cluster5
10606,1,1,1,6,cluster2
10607,1,3,2,6,cluster2
10608,1,1,2,6,cluster2
10609,1,1,1,6,cluster2
10610,1,3,2,6,cluster2
10611,1,1,9,6,cluster2
10612,1,2,2,6,cluster2
10613,1,1,9,6,cluster2
10614,1,3,1,6,cluster2
10615,1,1,2,6,cluster2
10616,1,3,1,6,cluster2
10617,1,3,2,6,cluster2
10618,1,1,9,6,cluster2
10619,1,3,1,6,cluster2
10620,1,2,2,6,cluster2
10621,1,2,2,6,cluster2
10622,1,7,1,6,cluster5
10623,1,2,2,6,cluster2
10624,1,0,9,6,cluster2
10625,1,7,1,6,cluster5
10626,1,1,9,6,cluster2
10627,1,2,2,6,cluster2
10628,1,3,1,6,cluster2
10629,1,0,9,6,cluster2
10630,1,1,1,6,cluster2
10631,1,0,2,6,cluster2
10632,1,6,1,6,cluster5
10633,1,1,2,6,cluster2
10634,1,2,1,6,cluster2
10635,1,3,1,6,cluster2
10636,1,2,1,6,cluster2
10637,1,4,2,6,cluster2
10638,1,1,2,6,cluster2
10639,1,1,2,6,cluster2
10640,1,1,2,6,cluster2
10641,1,4,2,6,cluster2
10642,1,1,1,6,cluster2
10643,1,3,2,6,cluster2
10644,1,7,2,6,cluster5
10645,1,2,1,6,cluster2
10646,1,8,2,6,cluster5
10647,1,2,2,6,cluster2
10648,1,2,1,6,cluster2
10649,1,3,2,6,cluster2
10650,1,2,2,6,cluster2
10651,1,2,2,6,cluster2
10652,1,3,2,6,cluster2
10653,1,3,2,6,cluster2
10654,1,4,1,6,cluster2
10655,1,3,2,6,cluster2
10656,1,3,2,6,cluster2
10657,1,2,2,6,cluster2
10658,1,7,1,6,cluster5
10659,1,2,1,6,cluster2
10660,2,7,1,6,cluster5
10661,2,2,1,6,cluster2
10662,2,2,1,6,cluster2
10663,2,3,2,6,cluster2
10664,2,3,2,6,cluster2
10665,2,1,2,6,cluster2
10666,2,1,2,6,cluster2
10667,2,2,1,6,cluster2
10668,2,2,2,6,cluster2
10669,2,6,2,6,cluster5
10670,2,3,2,6,cluster2
10671,2,3,2,6,cluster2
10672,2,1,2,6,cluster2
10673,2,4,2,6,cluster2
10674,2,2,1,6,cluster2
10675,2,2,1,6,cluster2
10676,2,2,1,6,cluster2
10677,2,1,1,6,cluster2
10678,2,2,2,6,cluster2
10679,2,3,2,6,cluster2
10680,2,2,1,6,cluster2
10681,2,1,2,6,cluster2
10682,2,0,2,6,cluster2
10683,2,3,1,6,cluster2
10684,2,3,1,6,cluster2
10685,2,2,1,6,cluster2
10686,2,1,2,6,cluster2
10687,2,1,9,6,cluster2
10688,2,3,1,6,cluster2
10689,2,8,1,6,cluster5
10690,2,3,2,6,cluster2
10691,2,7,1,6,cluster5
10692,2,7,1,6,cluster5
10693,2,0,9,6,cluster2
10694,2,2,1,6,cluster2
10695,2,2,2,6,cluster2
10696,2,0,2,6,cluster2
10697,2,1,2,6,cluster2
10698,2,0,9,6,cluster2
10699,2,3,2,6,cluster2
10700,2,2,1,6,cluster2
10701,2,2,2,6,cluster2
10702,2,1,1,6,cluster2
10703,2,1,2,6,cluster2
10704,2,2,2,6,cluster2
10705,2,2,2,6,cluster2
10706,2,4,2,6,cluster2
10707,2,2,1,6,cluster2
10708,2,4,1,6,cluster2
10709,2,3,2,6,cluster2
10710,2,8,1,6,cluster5
10711,2,7,1,6,cluster5
10712,2,4,1,6,cluster2
10713,2,2,2,6,cluster2
10714,2,0,1,6,cluster2
10715,2,1,2,6,cluster2
10716,2,2,2,6,cluster2
10717,2,3,1,6,cluster2
10718,2,1,9,6,cluster2
10719,2,2,1,6,cluster2
10720,2,6,1,6,cluster5
10721,2,1,1,6,cluster2
10722,2,2,1,6,cluster2
10723,2,3,2,6,cluster2
10724,2,2,2,6,cluster2
10725,2,2,1,6,cluster2
10726,2,2,2,6,cluster2
10727,2,0,2,6,cluster2
10728,2,7,1,6,cluster5
10729,2,2,1,6,cluster2
10730,2,2,2,6,cluster2
10731,2,1,2,6,cluster2
10732,2,2,1,6,cluster2
10733,2,3,1,6,cluster2
10734,2,1,2,6,cluster2
10735,2,1,2,6,cluster2
10736,2,2,1,6,cluster2
10737,2,0,2,6,cluster2
10738,2,1,2,6,cluster2
10739,2,2,1,6,cluster2
10740,2,3,2,6,cluster2
10741,2,3,2,6,cluster2
10742,2,3,2,6,cluster2
10743,2,3,2,6,cluster2
10744,2,1,2,6,cluster2
10745,2,0,9,6,cluster2
10746,2,7,2,6,cluster5
10747,2,1,9,6,cluster2
10748,2,7,2,6,cluster5
10749,2,2,2,6,cluster2
10750,2,3,2,6,cluster2
10751,2,1,1,6,cluster2
10752,2,1,2,6,cluster2
10753,2,1,2,6,cluster2
10754,2,1,9,6,cluster2
10755,2,0,9,6,cluster2
10756,2,3,1,6,cluster2
10757,2,1,2,6,cluster2
10758,2,2,1,6,cluster2
10759,2,2,1,6,cluster2
10760,2,1,2,6,cluster2
10761,2,3,1,6,cluster2
10762,2,7,2,6,cluster5
10763,2,5,2,6,cluster5
10764,2,1,2,6,cluster2
10765,2,2,2,6,cluster2
10766,2,2,2,6,cluster2
10767,2,1,2,6,cluster2
10768,2,2,1,6,cluster2
10769,2,2,1,6,cluster2
10770,2,5,2,6,cluster5
10771,2,2,2,6,cluster2
10772,2,2,2,6,cluster2
10773,2,2,2,6,cluster2
10774,2,2,2,6,cluster2
10775,2,7,1,6,cluster5
10776,2,1,2,6,cluster2
10777,2,4,1,6,cluster2
10778,2,3,2,6,cluster2
10779,2,0,9,6,cluster2
10780,2,3,1,6,cluster2
10781,2,2,1,6,cluster2
10782,2,3,2,6,cluster2
10783,2,3,2,6,cluster2
10784,2,1,2,6,cluster2
10785,2,1,9,6,cluster2
10786,2,0,2,6,cluster2
10787,2,3,2,6,cluster2
10788,2,4,1,6,cluster2
10789,2,4,1,6,cluster2
10790,2,2,2,6,cluster2
10791,2,3,1,6,cluster2
10792,2,1,2,6,cluster2
10793,2,2,1,6,cluster2
10794,2,1,1,6,cluster2
10795,2,2,2,6,cluster2
10796,2,4,1,6,cluster2
10797,2,1,1,6,cluster2
10798,2,4,1,6,cluster2
10799,2,2,2,6,cluster2
10800,2,1,1,6,cluster2
10801,2,2,1,6,cluster2
10802,2,1,2,6,cluster2
10803,2,1,1,6,cluster2
10804,2,0,9,6,cluster2
10805,2,0,9,6,cluster2
10806,2,2,1,6,cluster2
10807,2,2,1,6,cluster2
10808,2,6,1,6,cluster5
10809,2,7,1,6,cluster5
10810,2,2,2,6,cluster2
10811,2,2,1,6,cluster2
10812,2,7,1,6,cluster5
10813,2,4,1,6,cluster2
10814,2,4,2,6,cluster2
10815,2,2,1,6,cluster2
10816,2,8,1,6,cluster5
10817,2,7,1,6,cluster5
10818,2,1,2,6,cluster2
10819,2,2,2,6,cluster2
10820,2,3,1,6,cluster2
10821,2,2,1,6,cluster2
10822,2,3,1,6,cluster2
10823,2,3,2,6,cluster2
10824,2,2,2,6,cluster2
10825,2,4,2,6,cluster2
10826,2,0,9,6,cluster2
10827,2,0,9,6,cluster2
10828,2,4,2,6,cluster2
10829,2,2,1,6,cluster2
10830,2,5,1,6,cluster5
10831,2,0,2,6,cluster2
10832,2,1,2,6,cluster2
10833,2,0,2,6,cluster2
10834,2,2,1,6,cluster2
10835,2,2,1,6,cluster2
10836,2,2,1,6,cluster2
10837,2,4,2,6,cluster2
10838,2,2,2,6,cluster2
10839,2,1,2,6,cluster2
10840,2,1,9,6,cluster2
10841,2,1,1,6,cluster2
10842,2,4,1,6,cluster2
10843,2,2,1,6,cluster2
10844,2,2,2,6,cluster2
10845,2,2,2,6,cluster2
10846,2,1,9,6,cluster2
10847,2,0,2,6,cluster2
10848,2,1,1,6,cluster2
10849,2,2,1,6,cluster2
10850,2,1,1,6,cluster2
10851,2,3,2,6,cluster2
10852,2,8,2,6,cluster5
10853,2,8,1,6,cluster5
10854,2,1,2,6,cluster2
10855,2,1,2,6,cluster2
10856,2,0,2,6,cluster2
10857,2,2,1,6,cluster2
10858,2,0,2,6,cluster2
10859,2,1,1,6,cluster2
10860,2,2,2,6,cluster2
10861,2,2,2,6,cluster2
10862,2,1,1,6,cluster2
10863,2,2,2,6,cluster2
10864,2,1,2,6,cluster2
10865,2,1,9,6,cluster2
10866,2,3,1,6,cluster2
