int_date,sex,eminuse,intmob,snsint,home3nw,bbhome1,smart1,low_budget_e_reader_1_high_2_no_3,Desktop_laptop,Twitter,Instagram,Pinterest,Facebook,Freq_Twitter,Freq_Instagram,Freq_Pinterest,Freq_LinkedIn,Freq_Facebook,amount_books_read,printed_books_read,audiobooks_heard,Ebooks_read,phy_public_library,virtual_public_library,freq_library_visit,freq_virtual_library_visit,freq_mobile_library_visit,library_loan_ebooks,borrow_print_books,help_from_librarian,sit_and_Study,class_to_use_computer,Attend_group_meeting,internet_use_library,library_impact_your_family,library_impact_community,age,marital,parent,Kidage_17,educ2,emplnw,inc,usr,state,density,weight,standwt
31715,1,1,1,1,1,2,1,1,1,1,1,2,1,6,3,0,0,1,12,1,2,1,1,3,3,0,0,8,2,1,2,1,2,1,1,1,44,2,2,0,6,1,5,U,37,3,3.2857142857,1.1788286548
31715,1,1,1,2,1,2,2,1,2,2,2,2,1,0,0,0,0,6,12,1,2,1,1,3,2,0,0,1,1,1,1,2,1,1,1,1,69,2,2,0,8,3,7,R,30,1,1.1428571429,0.4100273582
31715,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,3,50,3,2,0,1,2,1,S,12,3,4.1428571429,1.4863491734
31715,1,1,2,2,2,0,2,3,2,2,2,2,2,0,0,0,0,0,20,1,2,2,3,3,0,0,0,2,0,0,0,0,0,0,3,3,28,3,2,0,98,1,2,U,36,5,4.6,1.6503601167
31715,1,1,1,1,1,2,1,1,1,2,2,2,2,0,0,0,0,0,1,2,2,1,1,3,4,0,0,1,2,2,2,2,2,2,2,2,17,6,2,0,2,99,1,S,42,4,3.8,1.3633409659
31715,1,1,2,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,50,1,2,2,1,3,2,0,0,8,1,1,1,2,1,1,8,1,58,1,2,0,5,3,99,S,34,5,4.1428571429,1.4863491734
31715,1,1,1,1,1,2,1,2,1,1,1,2,1,2,5,0,0,2,7,1,2,2,1,1,3,4,5,1,1,2,1,1,2,1,2,2,16,6,2,0,2,2,6,S,45,3,4.5142857143,1.6196080648
31715,2,1,1,2,1,2,1,1,2,2,2,2,2,0,0,0,0,0,10,1,2,2,1,3,4,0,0,1,1,1,1,2,2,1,2,1,17,6,1,1,4,2,5,S,24,4,3.5428571429,1.2710848103
31715,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,3,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,2,1,25,6,2,0,6,1,4,U,25,4,2.0285714286,0.7277985608
31715,2,1,1,1,1,4,1,3,1,1,1,2,1,8,3,0,0,3,97,1,2,1,1,3,4,0,0,8,2,2,2,1,1,2,1,1,17,6,2,0,2,4,2,R,10,2,3.4285714286,1.2300820745
31715,2,1,1,1,1,2,1,2,1,1,2,2,1,6,0,0,0,1,5,1,2,2,1,1,2,1,4,1,1,2,2,2,1,1,1,1,39,1,1,1,8,1,7,R,37,2,2.5714285714,0.9225615559
31715,2,2,2,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,97,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,1,1,80,5,2,0,2,3,3,S,12,3,3.8857142857,1.3940930178
32315,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,6,0,1,0,0,0,0,1,3,1,0,0,1,2,1,1,2,2,1,1,1,32,2,1,2,4,1,3,S,42,4,3.5142857143,1.2608341264
31915,2,2,2,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,50,1,2,8,1,3,4,0,0,8,2,2,2,2,2,2,1,1,45,4,1,2,3,1,98,S,51,3,4.3714285714,1.568354645
31715,1,1,1,2,1,5,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,2,2,41,1,1,1,4,1,3,U,17,5,4.4285714286,1.5888560129
31715,1,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,3,42,1,1,7,3,1,8,R,38,1,2.8571428571,1.0250683954
31715,1,2,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,97,2,1,2,1,1,4,2,3,1,2,1,2,2,2,2,1,1,68,1,2,0,4,1,98,R,19,1,2.4285714286,0.8713081361
31715,1,1,1,1,1,2,1,3,1,1,1,2,1,3,1,0,0,6,10,1,1,1,2,1,0,4,4,2,0,0,0,0,0,1,2,1,16,6,2,0,2,4,2,S,48,3,1.5428571429,0.5535369335
31715,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,3,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,1,31,1,2,0,3,4,7,R,55,1,2.2,0.7893026645
32115,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,3,4,1,1,2,1,1,3,4,4,8,1,1,2,2,1,1,1,1,39,1,2,0,6,1,9,U,17,5,2.8,1.0045670275
32315,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,0,0,2,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,21,6,2,0,4,2,98,R,20,1,2.7428571429,0.9840656596
31715,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,3,1,1,2,2,1,1,3,3,4,1,1,1,1,1,2,1,1,2,46,1,1,2,5,1,6,S,13,2,3,1.0763218152
31715,1,2,2,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,4,1,2,2,3,2,0,0,0,1,0,0,0,0,0,0,3,3,73,1,2,0,4,3,4,U,45,3,2.4857142857,0.891809504
31715,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,3,1,2,2,1,3,4,0,0,1,1,2,2,2,2,2,3,2,67,5,2,0,3,3,4,S,18,1,2.1428571429,0.7688012966
41215,1,2,2,2,0,0,8,3,1,0,0,0,0,0,0,0,0,0,9,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,1,81,1,2,0,6,3,9,U,6,1,1.1428571429,0.4100273582
41215,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,6,0,3,3,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,2,54,1,1,1,3,1,9,S,37,2,3.2857142857,1.1788286548
41215,2,1,1,1,1,2,1,2,1,1,1,1,1,2,3,1,0,1,97,1,1,1,1,3,4,0,0,1,2,2,2,2,1,1,1,1,49,6,1,1,3,4,4,U,48,3,2.6,0.9328122398
41115,2,2,1,2,2,0,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,8,2,2,2,2,2,2,1,1,74,5,2,0,3,2,3,U,51,4,1.6857142857,0.6047903533
41115,1,1,1,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,24,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,34,6,2,0,4,1,99,S,25,3,4.4,1.578605329
41115,2,1,1,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,65,1,2,1,1,3,1,0,0,8,1,1,1,2,2,2,1,3,53,1,2,0,8,3,8,S,36,5,2.3714285714,0.8508067682
41115,1,1,1,1,1,2,1,3,1,2,1,2,1,0,6,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,2,65,1,2,0,4,3,6,U,36,2,2.6571428571,0.9533136078
41115,2,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,2,1,73,1,2,0,6,3,8,S,34,5,1.1714285714,0.4202780421
41115,2,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,20,1,2,2,1,3,3,0,0,1,1,2,2,2,2,2,1,1,65,1,2,0,6,3,7,U,24,4,1.3142857143,0.4715314619
41215,1,1,1,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,3,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,1,68,1,2,0,6,1,6,U,8,5,1.6857142857,0.6047903533
41015,1,1,1,1,1,2,1,2,1,1,2,2,1,5,0,0,0,5,5,1,2,2,1,3,4,0,0,1,1,2,1,2,2,1,2,1,43,1,1,2,6,1,9,U,27,5,3.0857142857,1.1070738671
41015,2,1,2,2,1,2,8,1,1,2,2,2,2,0,0,0,0,0,2,1,2,2,2,1,0,4,4,1,0,0,0,0,0,2,2,1,78,3,2,0,5,3,7,U,6,5,1.9714285714,0.7072971929
41015,1,1,1,1,1,8,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,1,22,6,2,0,4,4,98,S,45,2,2.3714285714,0.8508067682
41015,2,2,1,1,1,2,2,3,1,2,2,2,1,0,0,0,0,6,7,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,99,9,2,0,6,4,99,S,24,4,1.3142857143,0.4715314619
41015,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,15,1,2,2,2,2,0,0,0,8,0,0,0,0,0,2,2,1,57,5,2,0,6,1,7,U,18,3,1.6571428571,0.5945396694
41015,1,1,1,2,1,2,1,3,2,2,2,2,2,0,0,0,0,0,2,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,49,1,2,0,3,4,98,S,13,4,2.8285714286,1.0148177115
41015,1,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,2,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,3,1,91,5,2,0,8,3,6,S,12,2,1,0.3587739384
41015,1,1,1,2,1,2,1,2,2,2,2,2,2,0,0,0,0,0,4,1,2,2,1,3,1,0,0,8,1,1,2,2,2,1,1,1,59,6,2,0,8,1,8,S,42,3,1.5714285714,0.5637876175
40915,2,2,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,12,1,2,2,1,3,2,0,0,8,1,2,2,2,2,2,1,2,70,1,2,0,3,3,6,R,19,1,1.6857142857,0.6047903533
40915,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,3,2,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,1,65,5,2,0,2,6,2,R,28,1,1.0285714286,0.3690246224
40915,1,1,1,1,1,2,1,3,1,1,2,2,1,6,0,0,0,3,5,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,2,57,1,2,0,4,3,8,S,26,5,3.2,1.1480766029
40915,2,1,2,2,1,2,2,1,1,2,2,1,2,0,0,5,0,0,6,1,2,1,3,3,0,0,0,1,0,0,0,0,0,0,2,1,68,5,2,0,5,3,6,R,18,1,1,0.3587739384
40715,2,1,1,1,1,8,1,2,1,2,1,2,1,0,2,0,0,2,4,2,2,1,2,1,0,4,4,8,0,0,0,0,0,2,3,2,24,6,2,0,3,2,98,S,6,5,3.3428571429,1.1993300227
40715,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,3,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,1,78,5,2,0,3,3,3,R,35,1,1.1714285714,0.4202780421
40715,1,1,1,2,1,2,2,2,1,2,2,2,1,0,0,0,0,5,3,1,2,1,2,2,0,0,0,1,0,0,0,0,0,2,1,1,66,3,2,0,4,8,4,S,39,5,1.4857142857,0.5330355656
40715,2,1,2,1,1,8,8,3,1,2,2,2,1,0,0,0,0,3,83,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,58,1,2,0,5,1,8,R,36,1,2.4285714286,0.8713081361
40715,1,1,1,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,4,1,2,2,1,1,3,4,4,2,1,2,2,2,2,2,2,2,44,1,1,2,4,1,8,S,12,3,4.6,1.6503601167
40715,1,1,1,1,1,2,1,1,1,1,2,2,1,2,0,0,0,1,25,1,1,1,1,1,1,2,4,1,1,2,1,2,2,2,1,1,60,1,2,0,8,1,6,S,26,2,1.4285714286,0.5125341977
40615,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,1,64,1,2,0,3,2,3,S,6,5,2.5428571429,0.9123108719
40615,1,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,49,1,1,1,8,1,6,S,1,3,2.0571428571,0.7380492447
40615,2,2,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,12,2,2,2,2,3,0,0,0,1,0,0,0,0,0,2,3,1,84,5,2,0,3,3,2,R,33,1,1.6,0.5740383014
40615,2,1,1,1,1,2,1,2,1,1,2,1,1,3,0,3,0,1,20,1,2,1,2,3,0,0,0,1,0,0,0,0,0,2,2,1,45,3,2,0,6,1,6,S,42,3,2.6285714286,0.9430629238
40515,1,1,1,1,1,2,1,3,1,1,2,2,1,1,0,0,0,2,4,1,2,2,1,2,4,0,0,8,1,2,2,2,2,2,1,1,25,6,2,0,8,1,6,U,36,5,3.1142857143,1.117324551
40515,1,1,1,1,1,2,1,2,1,2,1,1,1,0,1,6,0,2,4,1,2,2,1,1,3,4,4,1,1,1,1,2,2,1,2,2,25,6,2,0,6,1,9,S,34,4,2.9142857143,1.0455697633
40515,1,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,3,55,6,2,0,5,3,7,S,6,2,1.4857142857,0.5330355656
40515,1,1,1,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,3,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,54,1,1,2,3,1,7,S,18,2,2.0857142857,0.7482999287
40515,2,1,2,1,1,2,2,3,1,2,2,2,1,0,0,0,0,1,24,2,2,1,2,2,0,0,0,8,0,0,0,0,0,2,1,1,72,6,2,0,4,3,2,R,21,2,1.2857142857,0.4612807779
40515,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,5,0,2,5,1,2,2,1,3,4,0,0,2,1,1,1,2,2,1,1,1,47,1,2,0,4,4,4,S,6,5,3.5142857143,1.2608341264
40515,2,1,1,1,1,2,2,3,1,1,2,2,1,6,0,0,0,1,9,1,2,2,1,3,4,0,0,8,2,2,2,2,2,2,1,1,77,3,2,0,4,3,2,S,36,2,1.5714285714,0.5637876175
40515,1,1,1,1,1,2,0,1,2,2,2,2,1,0,0,0,0,1,7,1,1,2,2,1,0,2,2,2,0,0,0,0,0,2,2,1,18,6,2,0,3,2,3,S,12,2,2.5142857143,0.902060188
40515,1,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,2,55,6,2,0,1,4,1,R,33,1,5.5714285714,1.9988833711
40515,1,1,2,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,3,0,0,1,2,2,1,2,2,1,1,1,50,1,2,0,8,4,9,R,37,1,1.7142857143,0.6150410373
40515,2,1,1,1,1,2,1,1,2,2,2,2,1,0,0,0,0,3,6,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,2,1,26,6,2,0,6,1,8,S,36,4,2.8571428571,1.0250683954
40515,1,1,1,1,1,2,2,1,1,2,2,1,1,0,0,6,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,57,1,2,0,3,1,6,R,29,1,1.6,0.5740383014
40515,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,0,0,2,0,0,0,0,1,3,4,0,0,1,2,1,1,2,1,2,1,1,49,3,2,0,3,3,2,U,55,3,3.2857142857,1.1788286548
40515,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,10,2,1,2,1,3,2,0,0,8,2,1,2,2,1,2,1,1,79,5,2,0,4,3,99,S,5,1,1.6285714286,0.5842889854
40515,1,2,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,7,2,1,2,3,8,0,0,0,8,0,0,0,0,0,0,3,1,56,1,2,0,5,6,4,S,21,1,4.3428571429,1.5581039611
40515,2,1,1,2,1,2,2,1,1,2,2,2,1,0,0,0,0,3,15,1,2,2,1,3,4,0,0,8,1,2,2,2,2,1,2,1,71,1,2,0,3,3,4,U,19,2,1.9428571429,0.6970465089
40515,2,1,1,2,1,2,1,1,1,2,2,1,2,0,0,6,0,0,10,1,2,1,1,1,4,4,4,1,1,2,2,2,2,2,2,1,57,1,2,0,8,1,99,S,4,3,1.4,0.5022835138
40515,2,1,1,1,1,2,1,3,1,2,2,1,1,0,0,6,0,1,60,1,1,1,1,1,1,1,5,1,1,1,2,2,2,1,1,1,59,3,2,0,8,2,99,U,6,3,1,0.3587739384
40415,2,1,1,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,2,1,2,2,2,2,0,0,0,1,0,0,0,0,0,2,1,1,68,5,2,0,8,3,99,S,6,4,1,0.3587739384
40415,1,2,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,2,37,6,2,0,98,6,98,S,6,3,4.3428571429,1.5581039611
40415,1,1,1,2,1,2,1,3,1,2,2,2,1,0,0,0,0,2,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,2,2,27,1,2,0,5,1,2,U,6,4,4.3142857143,1.5478532771
40515,1,1,1,1,1,2,1,2,1,2,2,1,1,0,0,2,0,1,12,1,2,2,1,1,3,3,4,1,1,2,1,2,2,2,1,1,65,1,2,0,6,1,9,U,4,2,1.3142857143,0.4715314619
40415,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,3,1,2,1,1,3,4,0,0,1,1,1,2,2,2,2,2,1,60,5,2,0,6,1,99,U,55,2,1,0.3587739384
40415,2,1,1,1,1,5,1,1,1,2,2,1,1,0,0,3,0,2,3,1,2,1,2,2,0,0,0,8,0,0,0,0,0,2,3,2,29,1,2,0,5,1,8,S,5,2,4.4857142857,1.6093573808
40615,1,1,1,2,2,0,2,3,2,2,2,2,2,0,0,0,0,0,2,1,2,2,1,3,2,0,0,1,1,1,1,1,2,2,2,1,51,3,2,0,3,1,3,U,42,3,4.0571428571,1.4555971215
40415,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,2,8,8,94,6,2,0,6,3,4,S,18,3,3.0285714286,1.0865724992
40415,2,1,2,2,1,8,2,3,1,2,2,2,1,0,0,0,0,2,3,1,2,2,1,1,4,3,3,8,2,2,2,2,2,2,3,1,74,5,2,0,3,3,4,S,19,2,1.3142857143,0.4715314619
40415,1,1,1,1,1,2,1,1,1,1,1,1,1,2,6,3,0,1,15,2,2,1,2,2,0,0,0,1,0,0,0,0,0,2,1,1,35,1,1,2,5,5,1,R,33,1,4.2285714286,1.5171012252
40415,2,1,1,1,1,2,1,1,2,2,1,2,1,0,3,0,0,2,50,1,2,1,1,3,3,0,0,1,1,2,1,2,2,2,1,1,55,1,2,0,5,4,4,U,48,3,2.6571428571,0.9533136078
40415,2,1,1,1,1,2,0,2,1,2,2,2,1,0,0,0,0,2,6,1,2,2,2,1,0,4,4,1,0,0,0,0,0,2,2,1,77,5,2,0,4,3,4,U,21,4,2.3142857143,0.8303054003
40915,2,2,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,8,67,3,2,0,2,6,1,S,47,1,1.3142857143,0.4715314619
40415,1,1,1,1,1,8,1,2,1,2,2,2,1,0,0,0,0,3,10,1,2,2,1,1,3,2,4,1,1,2,2,2,1,2,1,1,30,6,2,0,6,1,99,R,55,1,1.4857142857,0.5330355656
40415,2,1,2,1,1,2,1,2,1,2,2,1,1,0,0,3,0,2,6,1,2,2,1,3,2,0,0,1,1,1,1,2,2,2,1,1,68,5,2,0,6,3,99,S,17,5,1,0.3587739384
40615,2,1,1,1,1,1,1,1,1,2,2,2,1,0,0,0,0,1,60,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,67,1,2,0,4,3,8,R,36,1,2,0.7175478768
40415,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3,0,0,0,2,0,0,0,0,0,2,1,1,81,5,2,0,3,3,2,R,42,2,4.5714285714,1.6401094327
40415,1,1,2,2,1,2,2,3,1,2,2,2,1,0,0,0,0,3,12,1,2,2,1,3,4,0,0,8,1,2,2,2,2,2,2,1,46,1,1,2,3,1,8,S,25,3,3.4,1.2198313906
40415,2,1,1,1,1,1,1,3,1,1,1,2,1,3,1,0,0,3,15,1,2,2,1,3,2,0,0,2,1,2,1,2,2,1,1,2,16,6,2,0,2,4,1,S,34,4,1.3428571429,0.4817821459
40515,1,1,2,1,1,2,2,3,1,2,2,2,1,0,0,0,0,3,0,0,0,0,1,3,1,0,0,8,1,1,1,2,2,1,1,1,58,3,2,0,3,6,2,S,25,4,2.1142857143,0.7585506126
40415,2,1,1,2,2,0,1,1,1,2,2,2,2,0,0,0,0,0,40,1,2,2,1,1,3,4,4,1,1,1,1,1,2,1,1,1,58,5,2,0,6,3,4,U,24,5,1,0.3587739384
40415,2,1,1,1,1,2,1,2,1,1,2,1,1,6,0,3,0,1,5,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,3,1,59,1,2,0,6,1,9,U,36,5,2.0571428571,0.7380492447
40415,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,5,0,2,5,1,2,1,1,1,3,4,4,8,1,2,2,2,2,2,2,1,54,1,2,0,6,1,7,S,26,2,1.3428571429,0.4817821459
40415,2,1,2,2,1,2,2,3,1,2,2,8,1,0,0,0,0,3,10,1,2,2,1,3,4,0,0,1,2,2,2,2,1,2,2,1,85,5,2,0,8,3,6,U,13,4,1,0.3587739384
40415,2,1,1,2,1,2,0,3,1,2,2,2,2,0,0,0,0,0,97,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,63,5,2,0,5,3,6,R,23,1,5.5714285714,1.9988833711
40415,2,2,1,2,2,0,8,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,1,65,3,2,0,3,4,2,R,45,1,1.3142857143,0.4715314619
40415,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,2,2,1,3,3,0,0,8,2,1,1,2,2,2,3,2,70,3,2,0,3,3,1,S,9,4,5.5714285714,1.9988833711
40415,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,3,71,3,2,0,3,3,4,R,21,1,1.1142857143,0.3997766742
40315,2,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,45,1,2,2,1,3,3,0,0,8,1,1,1,2,2,2,1,1,80,5,2,0,6,3,99,R,41,1,1,0.3587739384
40315,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,1,57,6,2,0,4,3,1,S,6,5,5.5714285714,1.9988833711
40515,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,47,1,1,1,3,4,8,S,6,2,3.1714285714,1.1378259189
40315,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,6,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,2,65,3,2,0,6,3,6,S,6,2,1,0.3587739384
40315,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,1,0,2,0,0,0,0,1,3,4,0,0,1,2,2,1,2,2,1,3,2,47,1,2,0,4,1,9,R,21,1,2.2,0.7893026645
40315,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,12,1,2,2,1,3,2,0,0,8,1,2,2,2,2,2,1,1,57,1,2,0,6,3,7,S,36,2,1.6285714286,0.5842889854
40315,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,1,59,5,2,0,3,5,6,R,30,1,1.1428571429,0.4100273582
40315,2,1,1,1,2,0,8,1,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,1,68,5,2,0,3,3,2,R,21,2,2.6857142857,0.9635642917
40315,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,5,0,3,20,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,48,1,1,1,8,1,9,S,24,4,2.1142857143,0.7585506126
41215,1,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,1,1,55,1,1,2,2,1,2,R,54,2,5.5714285714,1.9988833711
40315,1,1,1,2,1,2,1,2,1,2,2,2,1,0,0,0,0,5,20,2,2,1,2,2,0,0,0,8,0,0,0,0,0,2,2,1,72,1,2,0,8,3,9,S,10,2,1,0.3587739384
40315,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,2,50,1,1,1,1,3,4,0,0,8,2,1,2,2,2,2,3,1,72,5,2,0,4,3,3,S,45,2,1.2857142857,0.4612807779
40315,2,1,2,2,1,2,2,1,1,2,2,2,2,0,0,0,0,0,97,1,2,1,1,1,2,4,5,1,1,1,2,2,2,1,1,1,70,1,2,0,5,3,4,U,17,5,2.0857142857,0.7482999287
40315,2,1,1,1,1,2,2,1,1,1,1,1,1,5,6,2,0,2,30,1,1,2,1,1,4,4,5,1,1,1,2,2,2,1,1,1,61,1,2,0,8,1,99,U,55,3,1.3428571429,0.4817821459
40315,1,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,1,81,5,2,0,1,3,2,U,48,4,5.5714285714,1.9988833711
40315,1,1,1,1,1,2,2,3,1,2,2,2,1,0,0,0,0,2,70,8,2,2,1,1,2,1,3,1,1,2,1,2,2,1,1,2,58,1,2,0,3,3,3,U,29,2,1.8857142857,0.676545141
40315,1,1,1,2,1,2,1,2,1,1,2,2,1,3,0,0,0,1,2,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,1,1,71,1,2,0,3,3,99,R,21,1,1.6571428571,0.5945396694
40315,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,5,1,2,2,1,3,4,0,0,8,1,2,2,2,2,2,1,8,80,5,2,0,4,3,98,S,39,3,4.2,1.5068505413
40315,2,1,2,1,1,2,1,3,1,2,2,2,1,0,0,0,0,3,1,1,2,2,1,2,4,0,0,1,1,1,2,2,1,2,1,1,99,1,2,0,3,3,99,S,34,2,2.7714285714,0.9943163436
40315,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,3,0,1,10,2,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,1,58,1,2,0,4,3,7,S,12,4,2.7142857143,0.9738149757
40315,1,2,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,8,61,3,2,0,1,6,1,U,26,5,1.6285714286,0.5842889854
40315,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,1,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,49,2,2,0,4,4,2,S,12,3,2.9714285714,1.0660711313
40315,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,3,90,1,2,1,1,1,4,3,4,8,1,1,1,2,2,2,2,2,64,1,2,0,7,3,99,S,34,3,2.3428571429,0.8405560843
40315,1,1,1,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,3,1,2,2,2,3,0,0,0,2,0,0,0,0,0,2,2,1,75,1,2,0,8,3,8,R,42,1,1.5428571429,0.5535369335
